Bike-Number,Rental-Time,Rental-Type,Rental-Location,Rental-Lat,Rental-Lng,Return-Time,Return-Type,Return-Location,Return-Lat,Return-Lng,Duration-Minutes,Movement-Type
101164,2025-07-20 18:11:12,Station (virtuell),Weiskopffstraße (Parkstraße),52.457738,13.539053,2025-07-20 18:28:05,Station (virtuell),Dammweg/Köpenicker Landstraße,52.477772,13.478846,16.9,Station:Station
17885,2025-07-20 18:28:05,Station (virtuell),Ostendstraße,52.456006,13.509734,2025-07-20 18:28:10,Freistehend,Flexzone,52.46608,13.496299,0.1,Station:Flexzone
10869,2025-07-20 17:30:09,Station (virtuell),S+U Yorckstraße (Ost),52.492798,13.37115,2025-07-20 18:28:05,Station (virtuell),Flexzone,52.517987,13.464099,57.9,Station:Station
15501,2025-07-20 17:49:32,Station (virtuell),Wexstraße/Prinzregentenstraße,52.478428,13.332993,2025-07-20 18:28:05,Station (physisch),Botschaft der nordischen Länder,52.50851,13.349234,38.5,Station:Station
16495,2025-07-20 18:11:12,Station (virtuell),Rüdigerstraße/Atzpodienstraße,52.516297,13.493556,2025-07-20 18:28:05,Station (virtuell),Große-Leege-Straße/Simon-Bolivar-Straße,52.537414,13.487848,16.9,Station:Station
100191,2025-07-20 17:55:40,Station (physisch),U Prinzenstraße,52.497411,13.405658,2025-07-20 18:28:05,Station (virtuell),außerhalb Flexzone,52.510778,13.428684,32.4,Station:Station
17489,2025-07-20 18:11:12,Station (virtuell),Studierenden-Wohnheim Aristotelessteig,52.491595,13.52153,2025-07-20 18:28:05,Station (virtuell),Treskowallee/Römerweg (HTW Berlin),52.49214,13.526678,16.9,Station:Station
17013,2025-07-20 18:11:12,Station (virtuell),Jelbi Oberbaumbrücke (FHA/OB),52.502975,13.4463,2025-07-20 18:28:05,Station (physisch),Paul-Lincke-Ufer/Liegnitzer Straße,52.492584,13.433613,16.9,Station:Station
13361,2025-07-20 18:28:05,Station (physisch),U Hermannplatz/Hasenheide,52.487122,13.422333,2025-07-20 18:28:10,Freistehend,Flexzone,52.499022,13.430776,0.1,Station:Flexzone
19720,2025-07-20 18:11:12,Station (virtuell),M Bernauer Straße/Wolliner Straße,52.539542,13.401644,2025-07-20 18:28:05,Station (virtuell),außerhalb Flexzone,52.522053,13.387931,16.9,Station:Station
13673,2025-07-20 18:11:12,Station (virtuell),**Jelbi S+U Hauptbahnhof/Europaplatz Ost (MOA/EO),52.526258,13.369428,2025-07-20 18:28:05,Station (virtuell),Chausseestraße/Liesenstraße,52.537314,13.374949,16.9,Station:Station
16072,2025-07-20 17:49:32,Freistehend,Flexzone,52.517156,13.301923,2025-07-20 18:28:05,Freistehend,Flexzone,52.517156,13.301923,38.5,Flexzone:Flexzone
18769,2025-07-20 18:11:12,Freistehend,Flexzone,52.54244,13.392531,2025-07-20 18:28:05,Freistehend,Flexzone,52.54244,13.392531,16.9,Flexzone:Flexzone
100379,2025-07-20 18:11:12,Station (virtuell),Jelbi-Punkt Henriette-Herz-Park (TIE/HE),52.51084,13.37264,2025-07-20 18:28:05,Station (virtuell),Nürnberger Straße/Schaperstraße,52.498553,13.334055,16.9,Station:Station
14644,2025-07-20 18:28:05,Station (virtuell),U Oranienburger Tor (Hannoversche Straße),52.527194,13.38675,2025-07-20 18:28:10,Freistehend,außerhalb Flexzone,52.530004,13.401403,0.1,Station:NoFlexzone
19845,2025-07-20 18:11:12,Station (virtuell),virtuell - S Treptower Park (Puschkinallee/Elsenstraße),52.49278,13.460247,2025-07-20 18:28:05,Station (physisch),Pannierstraße,52.487263,13.431263,16.9,Station:Station
100365,2025-07-20 17:50:02,Station (virtuell),Jelbi S+U Potsdamer Platz/A.-Hauschner-Straße (TIE/PO),52.510039,13.37599,2025-07-20 18:28:05,Station (virtuell),Flexzone,52.475187,13.454039,38.0,Station:Station
17315,2025-07-20 18:11:12,Station (physisch),Potsdamer Str./Eichhornstr.,52.508957,13.371686,2025-07-20 18:28:05,Station (physisch),Baerwaldstraße,52.495353,13.404831,16.9,Station:Station
14251,2025-07-20 18:11:12,Station (virtuell),M Bersarinplatz (Thaerstraße),52.519195,13.453472,2025-07-20 18:28:05,Station (virtuell),Berthelsdorfer Straße/Richardstraße,52.478076,13.439369,16.9,Station:Station
17788,2025-07-20 18:11:12,Freistehend,Flexzone,52.532649,13.428733,2025-07-20 18:28:05,Freistehend,Flexzone,52.532649,13.428733,16.9,Flexzone:Flexzone
15636,2025-07-20 18:11:12,Station (physisch),Str. des 17. Juni,52.513071,13.326504,2025-07-20 18:28:05,Station (virtuell),Gutenbergstraße/Englische Straße,52.515842,13.332026,16.9,Station:Station
19105,2025-07-20 17:49:32,Station (virtuell),Schwedter Straße (Abstellfläche-Mikromobilität),52.540237,13.404796,2025-07-20 18:28:05,Station (virtuell),Jelbi Burgstraße/Friedrichsbrücke (MIT/FR),52.52119,13.40063,38.5,Station:Station
10376,2025-07-20 17:49:32,Station (virtuell),Rigaerstraße/Proskauer Straße,52.517053,13.460933,2025-07-20 18:28:05,Station (virtuell),Masurenstraße/Mühlenstraße,52.562618,13.40998,38.5,Station:Station
14494,2025-07-20 18:11:12,Station (virtuell),VRAO 35 - Waldstraße (Mikromobilitätsabstellfläche),52.528175,13.330726,2025-07-20 18:28:05,Station (virtuell),Jelbi S+U Potsdamer Platz/Botschaft von Kanada (MIT/PB),52.50983,13.377501,16.9,Station:Station
16691,2025-07-20 18:28:05,Station (physisch),U Frankfurter Tor,52.515632,13.453413,2025-07-20 18:28:10,Freistehend,Flexzone,52.517978,13.442877,0.1,Station:Flexzone
10895,2025-07-20 18:28:05,Station (virtuell),Adalbertstraße (Adalbertbrücke),52.505287,13.422323,2025-07-20 18:28:10,Freistehend,außerhalb Flexzone,52.525218,13.430594,0.1,Station:NoFlexzone
15656,2025-07-20 18:28:05,Station (virtuell),Storkower Straße/Paul-Junius-Straße,52.522798,13.473276,2025-07-20 18:28:10,Station (virtuell),Frankfurter Allee/Voigtstraße,52.514567,13.467759,0.1,Station:Station
18368,2025-07-20 18:28:05,Station (physisch),Jelbi S+U Zoologischer Garten/Hardenbergplatz (CHA/HA),52.506606,13.332945,2025-07-20 18:28:10,Freistehend,Flexzone,52.505796,13.32186,0.1,Station:Flexzone
18537,2025-07-20 18:11:12,Station (physisch),Geschwister Scholl Str.,52.520367,13.392012,2025-07-20 18:28:05,Station (physisch),Geschwister Scholl Str.,52.520367,13.392012,16.9,Station:Station
17090,2025-07-20 18:11:12,Station (virtuell),Jelbi Rathausstraße/Berliner Fernsehturm (MIT/RB),52.519836,13.410284,2025-07-20 18:28:05,Station (virtuell),Jelbi U Kottbusser Tor/Zentrum Kreuzberg (KRE/KO),52.499377,13.417514,16.9,Station:Station
10686,2025-07-20 18:28:05,Station (virtuell),EDEKA Fromm (S+U Wedding),52.542625,13.365796,2025-07-20 18:28:10,Station (virtuell),Sprengelstraße/Torfstraße,52.540942,13.351314,0.1,Station:Station
19373,2025-07-20 17:49:32,Station (virtuell),Schwedter Straße (Abstellfläche-Mikromobilität),52.540237,13.404796,2025-07-20 18:28:05,Station (virtuell),Jelbi Burgstraße/Friedrichsbrücke (MIT/FR),52.52119,13.40063,38.5,Station:Station
16567,2025-07-20 18:11:50,Freistehend,Flexzone,52.553849,13.423159,2025-07-20 18:28:05,Freistehend,Flexzone,52.553849,13.423159,16.2,Flexzone:Flexzone
15113,2025-07-20 18:11:12,Station (physisch),Winterfeldtstraße/Frobenstraße,52.496406,13.358936,2025-07-20 18:28:05,Station (virtuell),Hardenbergstraße (Universität der Künste),52.508892,13.32704,16.9,Station:Station
15700,2025-07-20 18:11:12,Station (virtuell),EDEKA Ungefroren (Fischerinsel),52.513699,13.406039,2025-07-20 18:28:05,Station (physisch),Baerwaldstraße,52.495353,13.404831,16.9,Station:Station
18993,2025-07-20 18:11:12,Freistehend,Flexzone,52.484173,13.443148,2025-07-20 18:28:05,Freistehend,Flexzone,52.484173,13.443148,16.9,Flexzone:Flexzone
17266,2025-07-20 17:55:40,Station (virtuell),Jelbi Potsdamer Platz/Gabriele-Tergit-Promenade (MIT/PG),52.508286,13.376653,2025-07-20 18:28:05,Station (virtuell),Oderbergerstraße 1 (Abstellfläche-Mikromobilität),52.537992,13.411455,32.4,Station:Station
100266,2025-07-20 18:28:05,Station (physisch),U Uhlandstraße,52.502861,13.325082,2025-07-20 18:28:10,Freistehend,Flexzone,52.514111,13.317536,0.1,Station:Flexzone
100361,2025-07-20 17:55:40,Station (virtuell),Jelbi Eisenacher Straße/Nollendorfstraße (SCH/EI),52.49727,13.34965,2025-07-20 18:28:05,Station (physisch),Albrecht-Achilles-Straße,52.499137,13.303743,32.4,Station:Station
100326,2025-07-20 18:28:05,Station (virtuell),Weserstraße/Nansenstraße,52.488229,13.429397,2025-07-20 18:28:10,Freistehend,Flexzone,52.496933,13.41769,0.1,Station:Flexzone
100333,2025-07-20 18:28:05,Station (virtuell),Weserstraße/Wildenbruchstraße,52.482806,13.441896,2025-07-20 18:28:10,Freistehend,Flexzone,52.496729,13.449518,0.1,Station:Flexzone
17573,2025-07-20 17:27:04,Station (virtuell),Jelbi Kienitzer Straße (NEU/KI),52.475119,13.419124,2025-07-20 18:28:05,Station (virtuell),Friedelstraße/Pflügerstraße,52.491343,13.427914,61.0,Station:Station
18798,2025-07-20 18:11:12,Station (virtuell),Simon-Dach-Straße/Frankfurter Allee,52.514964,13.460124,2025-07-20 18:28:05,Station (physisch),S Landsberger Allee,52.528998,13.456997,16.9,Station:Station
18246,2025-07-20 18:11:12,Station (physisch),Geschwister Scholl Str.,52.520367,13.392012,2025-07-20 18:28:05,Station (physisch),Friedrichstadtpalast (U Oranienburger Tor),52.524065,13.387436,16.9,Station:Station
15731,2025-07-20 18:28:05,Station (physisch),S Tiergarten,52.513728,13.336685,2025-07-20 18:28:16,Station (virtuell),Jelbi Schillerstraße/Wilmersdorfer Straße (CHA/SC),52.510029,13.305968,0.2,Station:Station
14379,2025-07-20 18:12:22,Station (physisch),Paul-Lincke-Ufer/Liegnitzer Straße,52.492584,13.433613,2025-07-20 18:28:05,Freistehend,Flexzone,52.490156,13.427594,15.7,Station:Flexzone
100112,2025-07-20 18:11:12,Station (virtuell),Treskowallee/Römerweg (HTW Berlin),52.49214,13.526678,2025-07-20 18:28:05,Station (virtuell),Aristotelessteig (12),52.490638,13.522336,16.9,Station:Station
351273,2025-07-20 17:36:12,Station (virtuell),virtuell - S Treptower Park (Puschkinallee/Elsenstraße),52.49278,13.460247,2025-07-20 18:28:05,Station (physisch),Am Reichstag,52.517845,13.371651,51.9,Station:Station
10368,2025-07-20 17:50:40,Station (physisch),Katzbachstraße,52.487904,13.376718,2025-07-20 18:28:05,Station (virtuell),S+U Tempelhof (Nordost),52.471497,13.386057,37.4,Station:Station
10293,2025-07-20 18:11:12,Station (virtuell),Jelbi Sommerbad Neukölln (NEU/SO),52.48029,13.41693,2025-07-20 18:28:05,Station (virtuell),Jelbi Graefestraße/Planufer (KRE/GP),52.495709,13.419666,16.9,Station:Station
14190,2025-07-20 18:28:05,Station (virtuell),U Voltastraße (Nord),52.542722,13.393028,2025-07-20 18:28:28,Freistehend,außerhalb Flexzone,52.544742,13.380838,0.4,Station:NoFlexzone
14679,2025-07-20 18:11:56,Station (virtuell),Crellestraße/Langenscheidtbrücke,52.489059,13.363034,2025-07-20 18:28:28,Station (virtuell),Bouchéstraße/Harzer Straße,52.487599,13.444288,16.5,Station:Station
17535,2025-07-20 18:28:22,Station (virtuell),U Magdalenenstraße,52.512446,13.488618,2025-07-20 18:28:28,Station (virtuell),Flexzone,52.5164,13.490247,0.1,Station:Station
16478,2025-07-20 18:11:12,Station (physisch),Weinbergspark,52.532496,13.399335,2025-07-20 18:28:50,Station (virtuell),Jelbi U Gleisdreieck (KRE/GLD),52.500601,13.373982,17.6,Station:Station
15418,2025-07-20 18:28:05,Station (virtuell),S+U Hauptbahnhof (Invalidenstraße/Minna-Cauer-Straße),52.526196,13.367218,2025-07-20 18:28:50,Station (virtuell),DAV Kletterzentrum,52.528314,13.363076,0.8,Station:Station
18822,2025-07-20 18:28:05,Station (virtuell),Jelbi Sommerbad Neukölln (NEU/SO),52.48029,13.41693,2025-07-20 18:28:50,Station (physisch),Karl-Marx-Straße/Delbrückstraße,52.465385,13.442345,0.8,Station:Station
16699,2025-07-20 18:28:05,Station (virtuell),Jelbi-Punkt Henriette-Herz-Park (TIE/HE),52.51084,13.37264,2025-07-20 18:29:02,Station (virtuell),Bugenhagenstraße/Bremer Straße,52.52832,13.338717,0.9,Station:Station
100336,2025-07-20 18:28:55,Station (virtuell),Weißer See (Indira-Gandhi-Straße),52.551893,13.465768,2025-07-20 18:29:02,Station (virtuell),Hamburger Platz (Pistoriusstraße),52.555752,13.438814,0.1,Station:Station
100355,2025-07-20 17:55:40,Station (virtuell),U Rathaus Neukölln (Schönstedtstraße),52.482101,13.433844,2025-07-20 18:29:02,Station (virtuell),Petersburger Straße/Straßmannstraße,52.522136,13.450018,33.4,Station:Station
13338,2025-07-20 18:28:05,Station (virtuell),Fasanenstraße/Hertzallee,52.510201,13.330058,2025-07-20 18:29:14,Station (physisch),Ufnaustraße/Huttenstraße,52.528861,13.317304,1.1,Station:Station
100566,2025-07-20 17:55:40,Station (virtuell),Paul-Robeson-Straße/Driesener Straße,52.552813,13.406093,2025-07-20 18:29:14,Station (virtuell),Sickingenstr.,52.53083,13.316621,33.6,Station:Station
18001,2025-07-20 18:28:05,Station (virtuell),Jelbi Graefestraße/Planufer (KRE/GP),52.495709,13.419666,2025-07-20 18:29:14,Station (virtuell),Sonnenallee/Elbestraße,52.482845,13.438336,1.1,Station:Station
14335,2025-07-20 18:28:05,Station (virtuell),Britzkestraße (Carl-Weder-Park),52.462991,13.437598,2025-07-20 18:44:50,Freistehend,Flexzone,52.467822,13.441366,16.8,Station:Flexzone
13219,2025-07-20 18:28:22,Station (virtuell),VRAO 89 Malplaquetstraße/Nazarethkirchstraße (Abstellfläche Mikromobilität),52.549528,13.361896,2025-07-20 18:44:50,Freistehend,Flexzone,52.55932,13.368769,16.5,Station:Flexzone
15191,2025-07-20 17:23:53,Freistehend,Flexzone,52.533204,13.387514,2025-07-20 18:44:50,Station (physisch),**Jelbi S+U Hauptbahnhof/Europaplatz West (MOA/EW),52.525905,13.368661,81.0,Flexzone:Station
15821,2025-07-20 18:28:05,Station (physisch),S Nordbahnhof,52.531905,13.38797,2025-07-20 18:44:50,Station (physisch),U Weinmeisterstraße/Gormannstraße,52.526026,13.403953,16.8,Station:Station
17834,2025-07-20 17:16:13,Station (virtuell),Jelbi Platz des 18. März/Simsonweg (TIE/PS),52.516263,13.375614,2025-07-20 18:44:50,Station (virtuell),Frankfurter Allee/Wilhelm-Guddorf-Straße,52.512397,13.47676,88.6,Station:Station
17795,2025-07-20 18:28:05,Station (physisch),U Prinzenstraße,52.497411,13.405658,2025-07-20 18:44:50,Freistehend,außerhalb Flexzone,52.499649,13.418064,16.8,Station:NoFlexzone
16589,2025-07-20 18:28:05,Station (virtuell),Munsterdamm (Sommerbad am Insulaner),52.4562,13.349192,2025-07-20 18:44:50,Freistehend,Flexzone,52.478938,13.347764,16.8,Station:Flexzone
17093,2025-07-20 18:28:05,Station (virtuell),Wrangelstraße/Mariannenplatz,52.504889,13.426977,2025-07-20 18:44:50,Freistehend,Flexzone,52.505751,13.421367,16.8,Station:Flexzone
100320,2025-07-20 18:29:02,Station (virtuell),Jelbi Alte Schönhauser Straße/Linienstraße (MIT/LI),52.528029,13.408953,2025-07-20 18:44:50,Station (physisch),M Memhardstraße,52.523849,13.411227,15.8,Station:Station
101179,2025-07-20 18:11:12,Freistehend,Flexzone,52.56472,13.395831,2025-07-20 18:44:50,Station (virtuell),EDEKA S+U Schönhauser Allee (West),52.549701,13.413271,33.6,Flexzone:Station
14011,2025-07-20 18:28:05,Station (virtuell),U Strausberger Platz (Ost),52.51775,13.43275,2025-07-20 18:44:50,Freistehend,Flexzone,52.491698,13.435486,16.8,Station:Flexzone
100147,2025-07-20 18:28:05,Station (physisch),S+U Alexanderplatz (Dircksenstraße),52.522096,13.410727,2025-07-20 18:44:50,Station (virtuell),Stargarder Straße/Dunckerstraße,52.544614,13.422439,16.8,Station:Station
100351,2025-07-20 18:28:05,Station (virtuell),U Magdalenenstraße,52.512446,13.488618,2025-07-20 18:44:50,Freistehend,Flexzone,52.514827,13.465286,16.8,Station:Flexzone
17851,2025-07-20 18:28:05,Station (physisch),Sonnenallee/Reuterstraße,52.486772,13.42872,2025-07-20 18:44:50,Station (virtuell),Pannierstraße/Pflügerstraße,52.489755,13.433902,16.8,Station:Station
17083,2025-07-20 18:28:05,Station (physisch),Am Tempelhofer Feld,52.476736,13.418464,2025-07-20 18:44:50,Station (virtuell),Peter-Strasser-Weg (Tempelhofer Feld West),52.476221,13.386062,16.8,Station:Station
15098,2025-07-20 18:28:05,Station (physisch),Schwimmbad Seestraße,52.556633,13.363385,2025-07-20 18:44:50,Station (virtuell),Transvaalstraße/Togostraße,52.552135,13.342016,16.8,Station:Station
14203,2025-07-20 18:28:05,Station (virtuell),U Otisstraße (Nord),52.570054,13.300393,2025-07-20 18:44:50,Freistehend,Flexzone,52.553022,13.347677,16.8,Station:Flexzone
14870,2025-07-20 18:11:12,Station (virtuell),FEZ (Schnecke),52.461184,13.547822,2025-07-20 18:44:50,Station (virtuell),Firlstraße/Wilhelminenstraße,52.460977,13.521112,33.6,Station:Station
10507,2025-07-20 18:28:05,Station (physisch),U Prinzenstraße,52.497411,13.405658,2025-07-20 18:44:50,Freistehend,Flexzone,52.495058,13.425474,16.8,Station:Flexzone
16901,2025-07-20 18:11:12,Station (virtuell),EDEKA Jost & Jost (Kantstraße),52.506067,13.320225,2025-07-20 18:44:50,Station (virtuell),S Savignyplatz (West),52.505218,13.317515,33.6,Station:Station
100216,2025-07-20 18:28:05,Station (virtuell),Prenzlauer Promenade/Kissingenstraße,52.567771,13.427312,2025-07-20 18:44:50,Station (virtuell),Stargarder Straße 72 (Abstellfläche-Mikromobilität),52.546782,13.417673,16.8,Station:Station
19468,2025-07-20 18:28:05,Station (virtuell),Jelbi U Bismarckstraße (CHA/BI),52.51122,13.30519,2025-07-20 18:44:50,Station (virtuell),Forckenbeckstraße/Helene-Jacobs-Straße,52.480685,13.298878,16.8,Station:Station
19423,2025-07-20 18:28:05,Station (virtuell),Jelbi U Weinmeisterstraße (MIT/WE),52.525037,13.406045,2025-07-20 18:44:50,Station (virtuell),Jelbi U Weinmeisterstraße (MIT/WE),52.525037,13.406045,16.8,Station:Station
100312,2025-07-20 18:28:05,Station (physisch),Stralauer Allee/Coca Cola,52.500598,13.452314,2025-07-20 18:44:50,Station (virtuell),VRAO 14 - Alexanderstraße/Schicklerstraße (Abstellfläche-Mikromobilität),52.516381,13.418351,16.8,Station:Station
100944,2025-07-20 18:11:12,Freistehend,Flexzone,52.521124,13.354964,2025-07-20 18:44:50,Station (virtuell),U Hansaplatz,52.518375,13.342043,33.6,Flexzone:Station
100023,2025-07-20 17:36:23,Station (virtuell),Maybachufer/Pannierstraße,52.491025,13.435587,2025-07-20 18:44:50,Station (virtuell),Genslerstraße/Landsberger Allee,52.533941,13.494787,68.5,Station:Station
19864,2025-07-20 18:28:05,Station (physisch),Jelbi S+U Zoologischer Garten/Jebensstraße (CHA/JE),52.506622,13.33148,2025-07-20 18:44:50,Station (virtuell),Fasanenstraße/Hertzallee,52.510201,13.330058,16.8,Station:Station
101184,2025-07-20 18:28:05,Station (physisch),Ohlauer Straße/Reichenberger Straße,52.4958,13.430411,2025-07-20 18:44:50,Freistehend,Flexzone,52.493422,13.428242,16.8,Station:Flexzone
14767,2025-07-20 18:11:12,Station (virtuell),Jelbi Lichtensteinallee/Café am Neuen See (TIE/LI),52.5108,13.3453,2025-07-20 18:44:50,Station (physisch),U Schönleinstraße,52.492721,13.422074,33.6,Station:Station
17535,2025-07-20 18:28:50,Station (virtuell),U Magdalenenstraße,52.512446,13.488618,2025-07-20 18:44:50,Freistehend,Flexzone,52.5164,13.490247,16.0,Station:Flexzone
33328,2025-07-20 18:11:12,Station (virtuell),U Hermannplatz (Nord),52.488222,13.424806,2025-07-20 18:44:50,Station (physisch),Aquarium,52.505382,13.340519,33.6,Station:Station
100813,2025-07-20 18:28:05,Station (virtuell),S Nikolaisee (West),52.431429,13.192702,2025-07-20 18:44:50,Station (virtuell),S Nikolaisee (West),52.431429,13.192702,16.8,Station:Station
19785,2025-07-20 17:31:33,Station (virtuell),Alte Jakobstraße/Lindenstraße,52.499174,13.39594,2025-07-20 18:44:50,Station (virtuell),Haus der Kulturen,52.519276,13.364353,73.3,Station:Station
17567,2025-07-20 18:28:05,Station (physisch),Jelbi U Platz der Luftbrücke (TEM/PLA),52.485009,13.387072,2025-07-20 18:44:50,Freistehend,außerhalb Flexzone,52.485084,13.428212,16.8,Station:NoFlexzone
15671,2025-07-20 17:30:26,Station (virtuell),Gutenbergstraße/Englische Straße,52.515842,13.332026,2025-07-20 18:44:50,Station (virtuell),Ackerstraße (Park),52.530639,13.39675,74.4,Station:Station
16708,2025-07-20 18:28:05,Station (virtuell),Frankfurter Allee/Wilhelm-Guddorf-Straße,52.512397,13.47676,2025-07-20 18:44:50,Station (virtuell),Rudolf-Reusch-Straße/Normannenstraße,52.516082,13.482051,16.8,Station:Station
100398,2025-07-20 18:28:05,Station (physisch),Rathaus Friedrichshain-Kreuzberg,52.493641,13.385655,2025-07-20 18:44:50,Station (virtuell),VRAO 11 - U Rotes Rathaus/Nordost (Abstellfläche-Mikromobilität),52.519116,13.408532,16.8,Station:Station
