timestamp,station_name,event_type,duration_seconds,booked_bikes_entry,booked_bikes_exit,available_bikes_before,available_bikes_after,bikes_available_to_rent,bike_racks,free_racks,special_racks
2025-07-20T19:00:57,U Oranienburger Tor (Hannoversche Straße),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,U Prinzenstraße,not_booked:bike_taken,0,0,0,12,11,11,12,1,0
2025-07-20T19:00:57,Karl-Marx Allee,not_booked:bike_taken,0,0,0,10,9,9,16,7,0
2025-07-20T19:00:57,M Mauerpark,not_booked:bike_taken,0,0,0,9,7,7,18,11,0
2025-07-20T19:00:57,Jelbi Admiralbrücke (KRE/ADM),not_booked:bike_taken,0,0,0,2,1,1,11,10,0
2025-07-20T19:00:57,Paul-Linke-Ufer/Ohlauer Straße,not_booked:bike_taken,0,0,0,5,3,3,4,1,0
2025-07-20T19:00:57,Puschkinallee/Eichenstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,Suarezstraße/Kuno-Fischer-Straße,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:00:57,Hardenbergstraße (Universität der Künste),not_booked:bike_taken,0,0,0,5,4,4,4,0,0
2025-07-20T19:00:57,EDEKA Stresemannstraße,not_booked:bike_taken,0,0,0,2,1,1,6,5,0
2025-07-20T19:00:57,Jelbi S+U Hauptbahnhof/Heidestraße (MOA/HA),not_booked:bike_taken,0,0,0,6,5,5,8,3,0
2025-07-20T19:00:57,Leipziger Straße/Markgrafenstraße,not_booked:bike_taken,0,0,0,4,2,2,6,4,0
2025-07-20T19:00:57,Heckmannufer,not_booked:bike_taken,0,0,0,17,15,15,4,0,0
2025-07-20T19:00:57,Jelbi U Amrumer Straße (WED/AMR),not_booked:bike_taken,0,0,0,6,5,5,8,3,0
2025-07-20T19:00:57,DAV Kletterzentrum,not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T19:00:57,U Otisstraße (Nord),not_booked:bike_taken,0,0,0,7,5,5,4,0,0
2025-07-20T19:00:57,Wexstraße/Kufsteiner Straße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,Quitzowstr.,not_booked:bike_taken,0,0,0,5,4,4,5,1,0
2025-07-20T19:00:57,Neue Hochstraße,not_booked:bike_taken,0,0,0,4,3,3,14,11,0
2025-07-20T19:00:57,Jelbi S Buch/P+R-Parkplatz (BUC/BP),not_booked:bike_taken,0,0,0,50,48,48,40,0,0
2025-07-20T19:00:57,Jelbi U Nollendorfplatz/Kleiststraße (SCH/UN),not_booked:bike_taken,0,0,0,6,5,5,6,1,0
2025-07-20T19:00:57,Jelbi Oberbaumbrücke (FHA/OB),not_booked:bike_taken,0,0,0,6,4,4,16,12,0
2025-07-20T19:00:57,Florastraße/Wollankstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,VRAO 45 - U Tierpark (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T19:00:57,U Prinzenstraße (Moritzstraße),not_booked:bike_taken,0,0,0,9,6,6,4,0,0
2025-07-20T19:00:57,Jelbi Lichtensteinallee/Café am Neuen See (TIE/LI),not_booked:bike_taken,0,0,0,2,1,1,8,7,0
2025-07-20T19:00:57,Hardenbergstraße (Universität der Künste),not_booked:bike_taken,0,0,0,5,4,4,4,0,0
2025-07-20T19:00:57,U Birkenstraße (Südwest),not_booked:bike_taken,0,0,0,2,1,1,6,4,0
2025-07-20T19:00:57,Calvinstraße,not_booked:bike_taken,0,0,0,2,1,1,10,9,0
2025-07-20T19:00:57,HTW CAMPUS Schöneweide (Osmar-Klemm-Straße/Peter-Behrens-Straße),not_booked:bike_taken,0,0,0,9,8,8,4,0,0
2025-07-20T19:00:57,Sophienstraße/Weitlingstraße,not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T19:00:57,VRAO 71 - Oberwallstraße/Hausvogteiplatz (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T19:00:57,Heckmannufer,not_booked:bike_taken,0,0,0,17,15,15,4,0,0
2025-07-20T19:00:57,U Rathaus Neukölln (Boddinstraße),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,Perleberger Straße/Stendalstraße,not_booked:bike_taken,0,0,0,9,7,7,4,0,0
2025-07-20T19:00:57,Jelbi Campus Buch/Lindenberger Weg 2 (BUC/LIN),not_booked:bike_taken,0,0,0,2,1,1,12,11,0
2025-07-20T19:00:57,EDEKA Urbschat (U Siemensdamm),not_booked:bike_taken,0,0,0,6,3,3,4,1,0
2025-07-20T19:00:57,Jelbi Oberbaumbrücke (FHA/OB),not_booked:bike_taken,0,0,0,6,4,4,16,12,0
2025-07-20T19:00:57,Jelbi Kalckreuthstraße/Kleiststraße (SCH/KA),not_booked:bike_taken,0,0,0,3,2,2,6,4,0
2025-07-20T19:00:57,U Otisstraße (Nord),not_booked:bike_taken,0,0,0,7,5,5,4,0,0
2025-07-20T19:00:57,EDEKA Budapester Straße,not_booked:bike_taken,0,0,0,3,2,2,6,4,0
2025-07-20T19:00:57,virtuell – Böcklerpark,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:00:57,Glienicker Straße (Grünauer Straße),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,Lehrter Straße (51),not_booked:bike_taken,0,0,0,4,2,2,4,1,0
2025-07-20T19:00:57,Heinrich-Heine Platz,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,Wrangelstraße,not_booked:bike_taken,0,0,0,6,5,5,13,8,0
2025-07-20T19:00:57,Jelbi Graefestraße/Planufer (KRE/GP),not_booked:bike_taken,0,0,0,3,1,1,6,4,0
2025-07-20T19:00:57,U Nollendorfplatz (EDEKA),not_booked:bike_taken,0,0,0,9,8,8,16,7,0
2025-07-20T19:00:57,Lehrter Straße (51),not_booked:bike_taken,0,0,0,4,2,2,4,1,0
2025-07-20T19:00:57,Paul-Linke-Ufer/Ohlauer Straße,not_booked:bike_taken,0,0,0,5,3,3,4,1,0
2025-07-20T19:00:57,Jelbi S Buch/P+R-Parkplatz (BUC/BP),not_booked:bike_taken,0,0,0,50,48,48,40,0,0
2025-07-20T19:00:57,DAV Kletterzentrum,not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T19:00:57,Jelbi Marchlewskistraße/ Revaler Straße (FHA/MA),not_booked:bike_taken,0,0,0,3,2,2,7,5,0
2025-07-20T19:00:57,Berthelsdorfer Straße/Richardstraße,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:00:57,Tannhäuserstraße/Odinstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,Alt-Stralau/Bootsbauerstraße,not_booked:bike_taken,0,0,0,5,3,3,4,1,0
2025-07-20T19:00:57,Forckenbeckstraße/Helene-Jacobs-Straße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,Leipziger Straße/Markgrafenstraße,not_booked:bike_taken,0,0,0,4,2,2,6,4,0
2025-07-20T19:01:12,VRAO 37 - Altonaer Straße (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,2,1,1,6,5,0
2025-07-20T19:01:37,virtuell –Weichselpark,booked:not_taken,40,1,0,1,1,1,4,3,0
2025-07-20T19:01:32,Karl-Marx Allee,not_booked:bike_taken,0,0,0,10,9,9,16,7,0
2025-07-20T19:01:32,Jelbi S Buch/P+R-Parkplatz (BUC/BP),not_booked:bike_taken,0,0,0,48,47,47,40,0,0
2025-07-20T19:01:37,Jelbi S Buch/P+R-Parkplatz (BUC/BP),not_booked:bike_taken,0,0,0,47,46,46,40,0,0
2025-07-20T19:02:01,Geschwister Scholl Str.,booked:not_taken,64,1,0,5,5,5,33,27,0
2025-07-20T19:01:49,Weißer See (Indira-Gandhi-Straße),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:02:13,Fehrbelliner Straße/Weinbergsweg,booked:bike_taken,76,1,0,2,1,1,4,3,0
2025-07-20T19:17:44,M Prenzlauer Allee,booked:not_taken,1007,1,0,2,2,2,18,16,0
2025-07-20T19:17:44,Danziger Straße/Lychener Straße,booked:not_taken,1007,1,0,1,1,1,20,19,0
2025-07-20T19:17:44,Bundeswehrkrankenhaus,booked:not_taken,1007,1,0,1,1,1,15,14,0
2025-07-20T19:17:44,Jelbi Trebbiner Straße (KRE/TR),booked:bike_taken,1007,1,0,2,1,1,10,9,0
2025-07-20T19:17:44,U Rehberge,booked:not_taken,1007,1,0,1,1,1,4,3,0
2025-07-20T19:17:44,S Südkreuz (Südost),booked:not_taken,1007,2,0,2,4,4,6,2,0
2025-07-20T19:17:44,S Baumschulenweg (West),booked:not_taken,1007,1,0,1,1,1,4,3,0
2025-07-20T19:17:44,EDEKA Kollwitzstraße,booked:not_taken,1007,1,0,1,1,1,4,3,0
2025-07-20T19:17:44,Park Center (Ost),booked:not_taken,1007,1,0,1,1,1,4,3,0
2025-07-20T19:17:44,Amtsgerichtsplatz,booked:bike_taken,967,1,0,4,3,3,4,1,0
2025-07-20T19:17:44,Jelbi Kienitzer Straße/Schillerpromenade (NEU/KS),booked:not_taken,1007,1,0,1,1,1,6,5,0
2025-07-20T19:17:44,Bugenhagenstraße/Bremer Straße,booked:bike_taken,1007,2,1,2,1,0,4,3,0
2025-07-20T19:17:44,Stargarder Straße 72 (Abstellfläche-Mikromobilität),booked:bike_taken,972,1,0,4,2,2,6,4,0
2025-07-20T19:17:44,Stargarder Straße 72 (Abstellfläche-Mikromobilität),booked:bike_taken,955,2,0,4,2,2,6,4,0
2025-07-20T19:17:44,S Schlachtensee (Nordost),booked:not_taken,1007,1,0,1,1,1,4,3,0
2025-07-20T19:17:44,Möckernstraße/Hornstraße,booked:not_taken,1007,2,0,3,3,3,4,1,0
2025-07-20T19:17:44,Teufelsseechaussee (Parkplatz),booked:bike_taken,1007,1,0,7,5,5,4,0,0
2025-07-20T19:17:49,Jelbi Spandauer Str./Marx-Engels-Forum (MIT/MX),booked:not_taken,5,1,0,2,2,2,14,12,0
2025-07-20T19:17:44,S+U Tempelhof (Nordost),not_booked:bike_taken,0,0,0,3,1,1,5,4,0
2025-07-20T19:17:44,Grimmstraße,not_booked:bike_taken,0,0,0,2,1,1,12,11,0
2025-07-20T19:17:44,S Savignyplatz (West),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:17:44,Firlstraße/Wilhelminenstraße,not_booked:bike_taken,0,0,0,2,1,1,4,2,0
2025-07-20T19:17:44,Eichenstraße/Martin-Hoffmann-Straße,not_booked:bike_taken,0,0,0,4,3,3,10,7,0
2025-07-20T19:17:44,M Mauerpark,not_booked:bike_taken,0,0,0,7,5,5,18,13,0
2025-07-20T19:17:44,S+U Tempelhof (Nordost),not_booked:bike_taken,0,0,0,3,1,1,5,4,0
2025-07-20T19:17:44,U Hansaplatz,not_booked:bike_taken,0,0,0,7,6,6,4,0,0
2025-07-20T19:17:44,Naumannstraße/Gustav-Müller-Platz,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:17:44,Rüdersdorfer Straße (Wriezener Park),not_booked:bike_taken,0,0,0,9,7,7,4,0,0
2025-07-20T19:17:44,U Stadtmitte,not_booked:bike_taken,0,0,0,9,8,8,15,7,0
2025-07-20T19:17:44,Hardenbergstraße (Universität der Künste),not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T19:17:44,Forckenbeckstraße (Sommerbad Wilmersdorf),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:17:44,Rüdersdorfer Straße (Wriezener Park),not_booked:bike_taken,0,0,0,9,7,7,4,0,0
2025-07-20T19:17:44,Einsteinufer/Marchstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:17:44,Paul-Lincke-Ufer/Liegnitzer Straße,not_booked:bike_taken,0,0,0,6,5,5,7,2,0
2025-07-20T19:17:44,Hertha-Block-Promenade/Wilhelm-Kabus-Straße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:17:44,Columbiadamm,not_booked:bike_taken,0,0,0,8,6,6,5,0,0
2025-07-20T19:17:44,U Nollendorfplatz (EDEKA),not_booked:bike_taken,0,0,0,8,6,6,16,9,0
2025-07-20T19:17:44,Virchowstraße,not_booked:bike_taken,0,0,0,3,2,2,14,12,0
2025-07-20T19:17:44,U Prinzenstraße (Moritzstraße),not_booked:bike_taken,0,0,0,6,5,5,4,0,0
2025-07-20T19:17:44,Kranoldplatz (Bruno-Bauer-straße),not_booked:bike_taken,0,0,0,7,5,5,4,0,0
2025-07-20T19:17:44,Haus der Kulturen,not_booked:bike_taken,0,0,0,4,1,1,4,3,0
2025-07-20T19:17:44,Heckmannufer,not_booked:bike_taken,0,0,0,15,13,13,4,0,0
2025-07-20T19:17:44,S Landsberger Allee,not_booked:bike_taken,0,0,0,5,3,3,5,2,0
2025-07-20T19:17:44,Steinplatz (Ost),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:17:44,VRAO 54 - Mühlenstraße/Straße der Pariser Kommune (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:17:44,Jelbi Hohenstaufenplatz/Dieffenbachstraße (KRE/HO),not_booked:bike_taken,0,0,0,3,2,2,16,14,0
2025-07-20T19:17:44,Columbiadamm,not_booked:bike_taken,0,0,0,8,6,6,5,0,0
2025-07-20T19:17:44,M Scharnweberstraße/Weichselstraße,not_booked:bike_taken,0,0,0,2,1,1,4,2,0
2025-07-20T19:17:44,Haus der Kulturen,not_booked:bike_taken,0,0,0,4,1,1,4,3,0
2025-07-20T19:17:44,U Nollendorfplatz (EDEKA),not_booked:bike_taken,0,0,0,8,6,6,16,9,0
2025-07-20T19:17:44,Zwieseler Straße/Rheinpfalzallee,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:17:44,M Wilheminenhofstraße/Edisonstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:17:44,Chausseestraße/Liesenstraße,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:17:44,VRAO 18 - U Rosenthaler Platz/Weinbergsweg (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,3,2,2,6,4,0
2025-07-20T19:17:44,U Prinzenstraße,not_booked:bike_taken,0,0,0,11,9,9,12,3,0
2025-07-20T19:17:44,Onkel-Tom-Straße (Rodelhütte),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:17:44,Jelbi Selchower Straße/Schillerpromenade (NEU/SE),not_booked:bike_taken,0,0,0,4,3,3,9,6,0
2025-07-20T19:17:44,Kranoldplatz (Bruno-Bauer-straße),not_booked:bike_taken,0,0,0,7,5,5,4,0,0
2025-07-20T19:17:44,Ottomar-Geschke-Straße (Spielplatz),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:17:44,Gustav-Meyer-Allee/Hussitenstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:17:44,Friedelstraße/Sanderstraße,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:17:44,Gustav-Holzmann-Straße (Sisyphos),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:17:44,Helmholtzstraße/Pascalstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:17:44,Heckmannufer,not_booked:bike_taken,0,0,0,15,13,13,4,0,0
2025-07-20T19:17:44,U Schönleinstraße,not_booked:bike_taken,0,0,0,2,1,1,6,5,0
2025-07-20T19:17:44,Forckenbeckstraße (Sommerbad Wilmersdorf),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:17:44,VRAO 45 - U Tierpark (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:17:44,Perleberger Straße/Stendalstraße,not_booked:bike_taken,0,0,0,7,6,6,4,0,0
2025-07-20T19:17:44,**DB Mobility Hub S Südkreuz (Erika-Gräfin-von-Brockdorff-Platz),not_booked:bike_taken,0,0,0,2,1,1,20,19,0
2025-07-20T19:17:44,Bayernring,not_booked:bike_taken,0,0,0,2,1,1,10,9,0
2025-07-20T19:17:44,Gustav-Meyer-Allee/Hussitenstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:17:44,S Landsberger Allee,not_booked:bike_taken,0,0,0,5,3,3,5,2,0
2025-07-20T19:17:44,Haus der Kulturen,not_booked:bike_taken,0,0,0,4,1,1,4,3,0
2025-07-20T19:17:44,Virchowstraße,not_booked:bike_taken,0,0,0,3,2,2,14,12,0
2025-07-20T19:17:44,Am Tempelhofer Feld,not_booked:bike_taken,0,0,0,3,2,2,8,5,0
2025-07-20T19:17:44,M Mollstraße/Otto-Braun-Straße (Ost),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:17:44,Katzbachstraße,not_booked:bike_taken,0,0,0,3,2,2,15,13,0
2025-07-20T19:17:44,Ziegelstraße/Tucholskystraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:17:44,U Nollendorfplatz (EDEKA),not_booked:bike_taken,0,0,0,8,6,6,16,9,0
2025-07-20T19:17:44,S+U Rathaus Spandau (Nord),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:17:44,M Mauerpark,not_booked:bike_taken,0,0,0,7,5,5,18,13,0
2025-07-20T19:17:44,U Prinzenstraße,not_booked:bike_taken,0,0,0,11,9,9,12,3,0
2025-07-20T19:17:44,Hardenbergstraße (Universität der Künste),not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T19:17:44,S+U Lichtenberg (Nordwest),not_booked:bike_taken,0,0,0,4,3,3,4,0,0
2025-07-20T19:17:44,S Ostkreuz (Süd),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:17:44,Jelbi U Amrumer Straße (WED/AMR),not_booked:bike_taken,0,0,0,5,4,4,8,4,0
2025-07-20T19:17:44,U Eisenacher Straße (Akazienstraße),not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T19:18:05,Seestraße/Nordufer,not_booked:bike_taken,0,0,0,9,8,8,4,0,0
2025-07-20T19:18:05,Seestraße/Nordufer,not_booked:bike_taken,0,0,0,9,8,8,4,0,0
2025-07-20T19:18:11,Pannierstraße,not_booked:bike_taken,0,0,0,2,1,1,10,8,0
2025-07-20T19:18:21,Sonnenallee/Elbestraße,booked:not_taken,1044,1,0,1,1,1,4,3,0
2025-07-20T19:18:21,U Prinzenstraße,not_booked:bike_taken,0,0,0,9,8,8,12,4,0
2025-07-20T19:18:33,EDEKA S Greifwalder Straße (West),booked:not_taken,49,1,1,2,2,1,4,2,0
2025-07-20T19:18:33,S Treptower Park (Südost),not_booked:bike_taken,0,0,0,2,1,1,6,3,0
2025-07-20T19:18:44,Heerstraße/Alt-Pichelsdorf,booked:not_taken,60,1,0,3,3,3,4,1,0
2025-07-20T19:18:54,Mariannenplatz,booked:bike_taken,49,1,0,2,1,1,7,5,0
2025-07-20T19:34:25,S Treptower Park,booked:not_taken,1001,1,0,1,2,2,5,3,0
2025-07-20T19:34:25,Jelbi Simon-Dach-Straße/ Revaler Straße (FHA/SI),booked:not_taken,996,1,0,1,1,1,5,4,0
2025-07-20T19:34:25,EDEKA S Greifwalder Straße (West),booked:bike_taken,980,2,0,2,1,1,4,3,0
2025-07-20T19:34:25,Neue Bahnhofstraße/Boxhagener Straße (Süd),booked:not_taken,1001,1,0,1,1,1,4,3,0
2025-07-20T19:34:25,Bismarckstraße/Kaiser-Friedrich-Straße,booked:not_taken,3983,1,0,1,1,1,4,3,0
2025-07-20T19:34:25,Kapfenteichstraße/Am Treptower Park,booked:bike_taken,1001,1,0,3,2,2,4,2,0
2025-07-20T19:34:25,S Grunewald (West),booked:bike_taken,1944,2,0,4,2,2,4,2,0
2025-07-20T19:34:25,Beusselstraße/Wiclefstraße,booked:not_taken,1001,1,0,2,2,2,4,2,0
2025-07-20T19:34:25,Schwedter Straße/Korsörer Straße,booked:not_taken,1001,1,0,1,1,1,4,3,0
2025-07-20T19:34:25,Puschkinallee/Eichenstraße,booked:not_taken,1001,1,0,1,1,1,4,3,0
2025-07-20T19:34:25,Jelbi U Bülowstraße (SCH/BU),booked:not_taken,1001,1,0,1,2,2,6,3,0
2025-07-20T19:34:25,Am Treptower Park/Moosdorfstraße,booked:not_taken,1001,1,0,1,1,1,4,3,0
2025-07-20T19:34:25,Müller-Breslau-Straße (Schleusenkrug),booked:not_taken,2008,1,0,1,1,1,4,3,0
2025-07-20T19:34:25,Jelbi U Görlitzer Bahnhof/Manteuffelstraße (KRE/GM),booked:not_taken,1001,1,0,2,3,3,11,7,0
2025-07-20T19:18:54,Heerstraße/Alt-Pichelsdorf,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:34:25,Karl-Marx-Straße/Kienitzer Straße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:34:25,Wrangelstraße,not_booked:bike_taken,0,0,0,5,4,4,13,9,0
2025-07-20T19:34:25,Jelbi U Amrumer Straße (WED/AMR),not_booked:bike_taken,0,0,0,4,3,3,8,5,0
2025-07-20T19:34:25,Alt-Stralau/Tunnelstraße,not_booked:bike_taken,0,0,0,6,2,2,4,2,0
2025-07-20T19:34:25,Jelbi Huxleys Neue Welt (NEU/HU),not_booked:bike_taken,0,0,0,7,5,5,7,1,0
2025-07-20T19:34:25,S Nöldnerplatz ,not_booked:bike_taken,0,0,0,11,10,10,15,5,0
2025-07-20T19:34:25,U Kleistpark (Nord),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:34:25,VRAO 52 - S+U Frankfurter Allee (Nord) (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:34:25,VRAO 31 - Mohrenstraße/Charlottenstraße (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,6,4,4,6,2,0
2025-07-20T19:34:25,VRAO 94 - Triftstraße/Wildenowstraße (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:34:25,Neue Hochstraße,not_booked:bike_taken,0,0,0,3,1,1,14,13,0
2025-07-20T19:34:25,U Prinzenstraße,not_booked:bike_taken,0,0,0,8,1,1,12,11,0
2025-07-20T19:34:25,Jelbi Herrfurthplatz West (NEU/HW),not_booked:bike_taken,0,0,0,5,4,4,9,5,0
2025-07-20T19:34:25,Heidekampweg/Wohlgemuthstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:34:25,Domäne Dahlem (Königin-Luise-Straße),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:34:25,U Hansaplatz,not_booked:bike_taken,0,0,0,6,3,3,4,1,0
2025-07-20T19:34:25,Köpenicker Chausee (Klingenbergbrücke),not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T19:34:25,Jelbi Oberbaumbrücke (FHA/OB),not_booked:bike_taken,0,0,0,4,3,3,16,13,0
2025-07-20T19:34:25,Jelbi Weisestraße/Herrfurthstraße (NEU/WE),not_booked:bike_taken,0,0,0,3,2,2,6,4,0
2025-07-20T19:34:25,Stromstraße (IPU / Lessingbrücke),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:34:25,Paul-Lincke-Ufer (Boulodrome),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:34:25,Alt-Stralau/Tunnelstraße,not_booked:bike_taken,0,0,0,6,2,2,4,2,0
2025-07-20T19:34:25,U Prinzenstraße,not_booked:bike_taken,0,0,0,8,1,1,12,11,0
2025-07-20T19:34:25,U Görlitzer Bahnhof,not_booked:bike_taken,0,0,0,4,3,3,15,11,0
2025-07-20T19:34:25,VRAO 31 - Mohrenstraße/Charlottenstraße (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,6,4,4,6,2,0
2025-07-20T19:34:25,Jelbi Weisestraße/Herrfurthstraße (NEU/WE),not_booked:bike_taken,0,0,0,3,2,2,6,4,0
2025-07-20T19:34:25,Alt-Stralau/Tunnelstraße,not_booked:bike_taken,0,0,0,6,2,2,4,2,0
2025-07-20T19:34:25,Jelbi Gabriel-Max-Straße/ Wühlischstraße (FHA/GA),not_booked:bike_taken,0,0,0,2,1,1,6,5,0
2025-07-20T19:34:25,Jelbi Huxleys Neue Welt (NEU/HU),not_booked:bike_taken,0,0,0,7,5,5,7,1,0
2025-07-20T19:34:25,U Südstern,not_booked:bike_taken,0,0,0,2,1,1,15,14,0
2025-07-20T19:34:25,**S Ostkreuz,not_booked:bike_taken,0,0,0,2,1,1,8,7,0
2025-07-20T19:34:25,U Eisenacher Straße (Akazienstraße),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:34:25,Reichstagsufer/Paul-Löbe-Allee,not_booked:bike_taken,0,0,0,2,1,1,6,5,0
2025-07-20T19:34:25,Paul-Linke-Ufer/Ohlauer Straße,not_booked:bike_taken,0,0,0,4,1,1,4,3,0
2025-07-20T19:34:25,Bulgarische Straße/Abteilbrücke,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:34:25,Kreuzbergstraße/Möckernstraße,not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T19:34:25,U Prinzenstraße,not_booked:bike_taken,0,0,0,8,1,1,12,11,0
2025-07-20T19:34:25,U Otisstraße (Nord),not_booked:bike_taken,0,0,0,5,3,3,4,1,0
2025-07-20T19:34:25,Jelbi S Warschauer Straße (FHA/WA),not_booked:bike_taken,0,0,0,2,1,1,15,14,0
2025-07-20T19:34:25,Jelbi U Gleisdreieck (KRE/GLD),not_booked:bike_taken,0,0,0,3,2,2,10,8,0
2025-07-20T19:34:25,Möckernstraße/Hornstraße,not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:34:25,ZOB Berlin (Südwest),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:34:25,Nalepastraße (Funkhaus),not_booked:bike_taken,0,0,0,6,5,5,4,0,0
2025-07-20T19:34:25,Alt-Stralau/Tunnelstraße,not_booked:bike_taken,0,0,0,6,2,2,4,2,0
2025-07-20T19:34:25,M Schwedterstraße,not_booked:bike_taken,0,0,0,4,3,3,16,13,0
2025-07-20T19:34:25,Rudi-Dutschke-Straße,not_booked:bike_taken,0,0,0,3,2,2,12,9,0
2025-07-20T19:34:25,Jelbi U Bismarckstraße (CHA/BI),not_booked:bike_taken,0,0,0,2,1,1,10,9,0
2025-07-20T19:34:25,Möckernstraße/Hornstraße,not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:34:25,Paul-Linke-Ufer/Ohlauer Straße,not_booked:bike_taken,0,0,0,4,1,1,4,3,0
2025-07-20T19:34:25,U Prinzenstraße,not_booked:bike_taken,0,0,0,8,1,1,12,11,0
2025-07-20T19:34:25,Paul-Linke-Ufer/Ohlauer Straße,not_booked:bike_taken,0,0,0,4,1,1,4,3,0
2025-07-20T19:34:25,Köpenicker Chaussee/Blockdammweg,not_booked:bike_taken,0,0,0,5,3,3,4,0,0
2025-07-20T19:34:25,Günter-Litfin-Straße (Gustav-Adolf-Straße),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
